-11.2344,16.0914,3.13685,0.201426,0,0,-0.979504
-19.55,1.45477,1.87889,0.955516,0,0,0.294941
-14.851,-4.13334,2.42333,0.509007,0,0,-0.860762
-7.32645,-4.96548,2.49804,0.685385,0,0,-0.728181
0.948761,-7.23818,2.49697,0.605771,0,0,-0.795639
10.6448,-11.3068,3.00448,0.854599,0,0,0.519289
15.5913,-2.77879,1.84781,0.856068,0,0,0.516864
6.14103,1.80119,3.04645,0.900453,0,0,0.434953
-0.677454,8.13193,2.34591,0.950293,0,0,0.311357
-6.27301,13.3179,3.2496,0.545526,0,0,-0.838094
-14.4178,14.7243,3.02409,0.835043,0,0,-0.550184
-20.2492,10.0012,2.68941,0.982455,0,0,-0.1865
800.566,389.191,-1.86315,0.201426,0,0,-0.979504
792.25,374.555,-3.12111,0.955516,0,0,0.294941
796.949,368.967,-2.57667,0.509007,0,0,-0.860762
804.474,368.135,-2.50196,0.685385,0,0,-0.728181
812.749,365.862,-2.50303,0.605771,0,0,-0.795639
822.445,361.793,-1.99552,0.854599,0,0,0.519289
827.391,370.321,-3.15219,0.856068,0,0,0.516864
817.941,374.901,-1.95355,0.900453,0,0,0.434953
811.123,381.232,-2.65409,0.950293,0,0,0.311357
805.527,386.418,-1.7504,0.545526,0,0,-0.838094
797.382,387.824,-1.97591,0.835043,0,0,-0.550184
791.551,383.101,-2.31059,0.982455,0,0,-0.1865
