-14.187,-8.75492,2.43697,0.230804,0,0,0.973
-17.1664,5.57852,2.23477,0.336569,0,0,0.941659
-10.2902,7.82573,2.25333,0.680177,0,0,0.733048
-4.34474,6.10005,1.87201,-0.578545,0,0,0.81565
4.62384,4.74547,2.2543,-0.676513,0,0,0.736431
14.1011,4.36892,2.12831,-0.701879,0,0,0.712296
14.6126,-4.17913,1.91474,-0.68994,0,0,0.723866
4.15596,-4.74873,2.3257,0.672863,0,0,0.739767
-3.36855,-7.55126,2.66088,0.522673,0,0,0.852533
-11.0563,-8.61696,2.37112,0.701675,0,0,0.712497
-16.6308,-7.52644,2.50282,-0.524812,0,0,0.851218
-20.5363,-0.85297,2.14561,-0.014679,0,0,0.999892
1567.24,1054.68,44.437,0.230804,0,0,0.973
1564.26,1069.01,44.2348,0.336569,0,0,0.941659
1571.14,1071.26,44.2533,0.680177,0,0,0.733048
1577.09,1069.53,43.872,-0.578545,0,0,0.81565
1586.05,1068.18,44.2543,-0.676513,0,0,0.736431
1595.53,1067.8,44.1283,-0.701879,0,0,0.712296
1596.04,1059.25,43.9147,-0.68994,0,0,0.723866
1585.59,1058.68,44.3257,0.672863,0,0,0.739767
1578.06,1055.88,44.6609,0.522673,0,0,0.852533
1570.37,1054.81,44.3711,0.701675,0,0,0.712497
1564.8,1055.9,44.5028,-0.524812,0,0,0.851218
1560.89,1062.58,44.1456,-0.014679,0,0,0.999892
