-19.5695,2.3125,2,0.528851,0,0,0.848714
-12.3022,18.3298,2,0.660773,0,0,0.750586
-4.10025,15.6209,2,0.892044,0,0,0.451948
1.09132,9.30129,2,-0.260125,0,0,0.965575
7.34749,0.468383,2,-0.355222,0,0,0.934782
15.5863,-7.64406,2,-0.4333,0,0,0.90125
10.9072,-13.5055,2,-0.4333,0,0,0.90125
0.390231,-7.2851,2,0.860805,0,0,0.508936
-9.07658,-4.71812,2,0.775084,0,0,0.631858
-16.7643,-0.884264,2,0.900904,0,0,0.434018
-21.3787,5.99819,2,-0.226177,0,0,0.974086
-19.5758,14.3476,2,0.297286,0,0,0.954789
529.73,316.913,-3,0.528851,0,0,0.848714
536.998,332.93,-3,0.660773,0,0,0.750586
545.2,330.221,-3,0.892044,0,0,0.451948
550.391,323.901,-3,-0.260125,0,0,0.965575
556.647,315.068,-3,-0.355222,0,0,0.934782
564.886,306.956,-3,-0.4333,0,0,0.90125
560.207,301.095,-3,-0.4333,0,0,0.90125
549.69,307.315,-3,0.860805,0,0,0.508936
540.223,309.882,-3,0.775084,0,0,0.631858
532.536,313.716,-3,0.900904,0,0,0.434018
527.921,320.598,-3,-0.226177,0,0,0.974086
529.724,328.948,-3,0.297286,0,0,0.954789
