9.85773,-11.4931,2.34871,-0.62026,0,0,0.784396
-2.47164,-17.5722,2.22212,-0.493064,0,0,0.869993
-5.93629,-12.1758,2.50509,-0.11941,0,0,0.992845
-3.1435,-5.10528,1.79601,-0.932099,0,0,0.362204
4.45349,2.4957,2.30735,-0.923267,0,0,0.384158
6.35732,9.82423,1.63454,-0.998721,0,0,-0.0505561
5.06473,16.0559,1.85435,-0.345585,0,0,0.938388
-2.04509,19.9052,1.73631,-0.772294,0,0,0.635265
-8.38029,16.2428,2.61725,-0.971798,0,0,0.235816
-10.4577,7.55014,1.63123,-0.242677,0,0,0.970107
-3.29949,1.97266,2.10574,-0.529764,0,0,0.848145
4.97038,-2.99343,2.80844,-0.556789,0,0,0.830654
10.7164,-8.35615,1.91073,-0.0461083,0,0,0.998936
9.10832,-14.656,2.78668,-0.993242,0,0,0.116062
4.86034,-19.4186,2.78454,-0.802624,0,0,0.596485
-86.4423,-8.09314,2.34871,-0.62026,0,0,0.784396
-98.7716,-14.1722,2.22212,-0.493064,0,0,0.869993
-102.236,-8.77585,2.50509,-0.11941,0,0,0.992845
-99.4435,-1.70528,1.79601,-0.932099,0,0,0.362204
-91.8465,5.8957,2.30735,-0.923267,0,0,0.384158
-89.9427,13.2242,1.63454,-0.998721,0,0,-0.0505561
-91.2353,19.4559,1.85435,-0.345585,0,0,0.938388
-98.3451,23.3052,1.73631,-0.772294,0,0,0.635265
-104.68,19.6428,2.61725,-0.971798,0,0,0.235816
-106.758,10.9501,1.63123,-0.242677,0,0,0.970107
-99.5995,5.37266,2.10574,-0.529764,0,0,0.848145
-91.3296,0.406567,2.80844,-0.556789,0,0,0.830654
-85.5836,-4.95615,1.91073,-0.0461083,0,0,0.998936
-87.1917,-11.256,2.78668,-0.993242,0,0,0.116062
-91.4397,-16.0186,2.78454,-0.802624,0,0,0.596485
