4.88868,-20.8087,2.41934,-0.37672,0,0,0.926327
-14.3333,-18.7104,2.65041,-0.198017,0,0,0.980199
-15.343,-9.37997,2.50182,0.16866,0,0,0.985674
-6.98935,-4.16304,3.69808,-0.785608,0,0,0.618724
7.35709,0.577986,3.91139,-0.763773,0,0,0.645485
15.7163,7.07456,3.5055,-0.978474,0,0,0.206372
16.3153,15.9328,2.68795,-0.114587,0,0,0.993413
10.7564,25.3677,2.34748,-0.594741,0,0,0.803917
1.67745,25.966,3.08579,-0.907386,0,0,0.420299
-7.69746,16.8285,2.55117,0.0122529,0,0,0.999925
-2.64499,4.93589,2.30386,-0.285368,0,0,0.958418
3.32067,-6.703,2.37702,-0.268504,0,0,0.963279
7.43005,-16.8445,2.5911,0.173166,0,0,0.984893
1.6038,-24.01,2.24757,-0.921393,0,0,0.388631
-8.44862,-24.8656,3.71435,-0.632534,0,0,0.774533
1667.49,1189.49,43.7193,-0.37672,0,0,0.926327
1648.27,1191.59,43.9504,-0.198017,0,0,0.980199
1647.26,1200.92,43.8018,0.16866,0,0,0.985674
1655.61,1206.14,44.9981,-0.785608,0,0,0.618724
1669.96,1210.88,45.2114,-0.763773,0,0,0.645485
1678.32,1217.37,44.8055,-0.978474,0,0,0.206372
1678.92,1226.23,43.988,-0.114587,0,0,0.993413
1673.36,1235.67,43.6475,-0.594741,0,0,0.803917
1664.28,1236.27,44.3858,-0.907386,0,0,0.420299
1654.9,1227.13,43.8512,0.0122529,0,0,0.999925
1659.95,1215.24,43.6039,-0.285368,0,0,0.958418
1665.92,1203.6,43.677,-0.268504,0,0,0.963279
1670.03,1193.46,43.8911,0.173166,0,0,0.984893
1664.2,1186.29,43.5476,-0.921393,0,0,0.388631
1654.15,1185.43,45.0143,-0.632534,0,0,0.774533
