-22.2845,3.09309,3.67958,0.49925,0,0,0.866458
-14.4856,21.8354,3.33528,0.650656,0,0,0.759372
-5.63879,18.5662,3.54406,0.890896,0,0,0.454207
1.41448,9.76346,3.62471,-0.289596,0,0,0.957149
9.18767,-0.0460644,4.00241,-0.329001,0,0,0.94433
19.927,-8.32877,3.48238,-0.4683,0,0,0.883569
13.0975,-16.9443,2.86055,-0.420616,0,0,0.907239
0.62954,-9.09437,2.54077,0.876253,0,0,0.48185
-10.0395,-5.15911,4.16299,0.779536,0,0,0.626358
-19.6847,-1.05491,3.78426,0.883258,0,0,0.468887
-24.7381,7.32586,3.57491,-0.259655,0,0,0.965702
-23.7972,16.798,2.81825,0.328059,0,0,0.944657
527.015,317.693,-1.32042,0.49925,0,0,0.866458
534.814,336.435,-1.66472,0.650656,0,0,0.759372
543.661,333.166,-1.45594,0.890896,0,0,0.454207
550.714,324.363,-1.37529,-0.289596,0,0,0.957149
558.488,314.554,-0.99759,-0.329001,0,0,0.94433
569.227,306.271,-1.51762,-0.4683,0,0,0.883569
562.398,297.656,-2.13945,-0.420616,0,0,0.907239
549.93,305.506,-2.45923,0.876253,0,0,0.48185
539.26,309.441,-0.837008,0.779536,0,0,0.626358
529.615,313.545,-1.21574,0.883258,0,0,0.468887
524.562,321.926,-1.42509,-0.259655,0,0,0.965702
525.503,331.398,-2.18175,0.328059,0,0,0.944657
