-16.7367,-10.4018,2,0.218618,0,0,0.97581
-21.05,6.65,2,0.375559,0,0,0.926798
-12.95,9.65,2,0.692537,0,0,0.721382
-4.95,7.95,2,-0.564643,0,0,0.825336
5.45,4.95,2,-0.644218,0,0,0.764842
16.95,3.75,2,-0.706825,0,0,0.707388
16.95,-3.75,2,-0.706825,0,0,0.707388
4.85,-5.45,2,0.644218,0,0,0.764842
-4.15,-9.35,2,0.522687,0,0,0.852525
-12.55,-11.15,2,0.706825,0,0,0.707388
-20.45,-8.65,2,-0.535416,0,0,0.844589
-24.25,-1,2,-0.0349929,0,0,0.999388
1564.69,1053.03,44,0.218618,0,0,0.97581
1560.38,1070.08,44,0.375559,0,0,0.926798
1568.48,1073.08,44,0.692537,0,0,0.721382
1576.48,1071.38,44,-0.564643,0,0,0.825336
1586.88,1068.38,44,-0.644218,0,0,0.764842
1598.38,1067.18,44,-0.706825,0,0,0.707388
1598.38,1059.68,44,-0.706825,0,0,0.707388
1586.28,1057.98,44,0.644218,0,0,0.764842
1577.28,1054.08,44,0.522687,0,0,0.852525
1568.88,1052.28,44,0.706825,0,0,0.707388
1560.98,1054.78,44,-0.535416,0,0,0.844589
1557.18,1062.43,44,-0.0349929,0,0,0.999388
