-11.2738,17.4928,3.14108,0.835651,0,0,0.549261
7.5042,22.2531,2.24397,0.936736,0,0,0.350038
10.3451,13.9857,3.39681,0.999781,0,0,-0.0209255
8.29356,5.98386,2.71754,0.14135,0,0,0.98996
6.36689,-5.02983,3.72604,0.0794286,0,0,0.996841
4.49347,-18.6791,2.2403,-0.00237755,0,0,0.999997
-4.83275,-17.2113,2.89457,0.0357164,0,0,0.999362
-5.93559,-4.56691,2.32943,0.998163,0,0,0.0605918
-10.7,3.80476,2.47812,0.967114,0,0,0.254342
-12.2539,13.4939,3.55338,0.99953,0,0,0.0306558
-9.6637,21.2195,2.72878,0.202508,0,0,0.979281
-0.530569,26.4489,2.99079,0.697522,0,0,0.716564
-21.9139,-17.8972,0.221081,0.835651,0,0,0.549261
-3.1358,-13.1369,-0.67603,0.936736,0,0,0.350038
-0.294875,-21.4043,0.476813,0.999781,0,0,-0.0209255
-2.34644,-29.4061,-0.202456,0.14135,0,0,0.98996
-4.27311,-40.4198,0.806035,0.0794286,0,0,0.996841
-6.14653,-54.0691,-0.679701,-0.00237755,0,0,0.999997
-15.4728,-52.6013,-0.0254347,0.0357164,0,0,0.999362
-16.5756,-39.9569,-0.590572,0.998163,0,0,0.0605918
-21.34,-31.5852,-0.441885,0.967114,0,0,0.254342
-22.8939,-21.8961,0.633379,0.99953,0,0,0.0306558
-20.3037,-14.1705,-0.191217,0.202508,0,0,0.979281
-11.1706,-8.94109,0.0707855,0.697522,0,0,0.716564
