7.79568,15.0375,2.17903,-0.373421,0,0,-0.927662
-6.95277,17.7726,2.0744,0.978192,0,0,-0.207701
-10.0802,10.4541,1.80757,0.0259971,0,0,-0.999662
-3.86383,3.83904,2.97561,0.458298,0,0,-0.888798
3.5911,-3.3591,3.02204,0.491541,0,0,-0.870854
9.83202,-10.5263,2.28321,0.144365,0,0,-0.989524
5.28273,-18.1465,2.96355,0.968817,0,0,-0.247779
-0.963594,-20.4701,2.96901,0.71473,0,0,-0.6994
-7.77184,-15.9989,2.51373,0.284105,0,0,-0.958793
-9.58015,-9.09665,2.53602,0.998184,0,0,-0.0602343
-4.50519,-2.11107,2.95939,0.873779,0,0,-0.486324
4.51188,4.81589,2.7321,0.908199,0,0,-0.418539
8.16829,10.9562,2.58979,0.0352069,0,0,-0.99938
5.56291,17.1827,1.76826,0.391907,0,0,-0.920005
-1.00314,20.5061,2.33099,0.724828,0,0,-0.68893
111.296,-20.6625,-0.0909719,-0.373421,0,0,-0.927662
96.5472,-17.9274,-0.195596,0.978192,0,0,-0.207701
93.4198,-25.2459,-0.462432,0.0259971,0,0,-0.999662
99.6362,-31.861,0.705606,0.458298,0,0,-0.888798
107.091,-39.0591,0.752039,0.491541,0,0,-0.870854
113.332,-46.2263,0.0132101,0.144365,0,0,-0.989524
108.783,-53.8465,0.693552,0.968817,0,0,-0.247779
102.536,-56.1701,0.69901,0.71473,0,0,-0.6994
95.7282,-51.6989,0.243727,0.284105,0,0,-0.958793
93.9198,-44.7967,0.266019,0.998184,0,0,-0.0602343
98.9948,-37.8111,0.689394,0.873779,0,0,-0.486324
108.012,-30.8841,0.462096,0.908199,0,0,-0.418539
111.668,-24.7438,0.319794,0.0352069,0,0,-0.99938
109.063,-18.5173,-0.501739,0.391907,0,0,-0.920005
102.497,-15.1939,0.0609894,0.724828,0,0,-0.68893
