-19.6246,-1.29699,2.2639,0.411757,0,0,0.911294
-15.8993,16.7415,2.99639,0.582692,0,0,0.812693
-7.22475,15.0333,2.321,0.855452,0,0,0.517883
-2.66346,7.23525,3.65907,-0.0816752,0,0,0.996659
-0.470809,-6.36645,3.4825,-0.0492633,0,0,0.998786
4.03511,-14.6962,2.23336,-0.499519,0,0,0.866303
12.7039,-17.3749,3.22979,0.658345,0,0,0.752717
21.5491,-13.6985,2.40264,0.244314,0,0,0.969696
23.4403,-3.70788,2.66612,-0.262048,0,0,0.965055
15.7886,5.02534,3.56629,0.731239,0,0,0.682121
4.7416,3.04283,2.42393,0.562877,0,0,0.826541
-6.66627,-2.26589,3.16564,0.532577,0,0,0.846382
-16.4144,-4.5623,2.08995,0.87599,0,0,0.48233
-22.6463,2.13421,2.43784,-0.353225,0,0,0.935538
-22.0056,10.6119,2.3261,0.188917,0,0,0.981993
792.175,371.803,-2.7361,0.411757,0,0,0.911294
795.901,389.841,-2.00361,0.582692,0,0,0.812693
804.575,388.133,-2.679,0.855452,0,0,0.517883
809.137,380.335,-1.34093,-0.0816752,0,0,0.996659
811.329,366.734,-1.5175,-0.0492633,0,0,0.998786
815.835,358.404,-2.76664,-0.499519,0,0,0.866303
824.504,355.725,-1.77021,0.658345,0,0,0.752717
833.349,359.402,-2.59736,0.244314,0,0,0.969696
835.24,369.392,-2.33388,-0.262048,0,0,0.965055
827.589,378.125,-1.43371,0.731239,0,0,0.682121
816.542,376.143,-2.57607,0.562877,0,0,0.826541
805.134,370.834,-1.83436,0.532577,0,0,0.846382
795.386,368.538,-2.91005,0.87599,0,0,0.48233
789.154,375.234,-2.56216,-0.353225,0,0,0.935538
789.794,383.712,-2.6739,0.188917,0,0,0.981993
